temperature,humidity,wind_speed,wind_direction,cloud_cover,pressure,visibility,precipitation,uv_index,dew_point,weather
15.8,52.0,20.9,138.5,80.5,998.8,6.8,2.3,3.4,11.5,Cloudy
22.2,77.3,32.7,235.5,87.3,1006.7,2.6,9.7,2.7,18.3,Thunderstorm
19.1,90.8,30.9,338.5,81.3,1004.2,5.4,11.6,1.9,11.8,Rainy
17.1,93.9,18.1,236.9,88.7,1000.2,5.2,6.6,0.8,11.1,Rainy
19.3,87.0,31.8,301.1,89.4,997.6,2.7,4.4,0.7,16.0,Thunderstorm
9.2,100.0,5.7,154.2,81.6,1014.8,2.2,0.4,3.2,9.4,Foggy
10.8,90.1,0.0,89.8,70.3,1003.4,2.4,0.4,2.2,9.5,Foggy
29.0,49.1,17.1,262.2,55.7,1009.1,16.0,0.5,5.1,12.7,Partly Cloudy
7.8,93.8,2.4,110.6,78.6,1000.8,3.3,0.3,1.7,13.5,Foggy
8.6,96.7,7.2,122.6,63.1,1007.2,2.0,0.5,0.9,6.3,Foggy
8.2,91.5,5.2,141.4,62.2,1012.4,1.6,0.5,2.0,3.8,Foggy
14.5,83.3,5.7,255.4,77.1,1010.7,2.8,0.0,1.9,7.2,Foggy
8.6,89.2,2.7,31.5,57.1,1012.7,1.5,-0.0,1.0,12.6,Foggy
10.0,56.7,22.0,120.4,95.4,988.4,6.5,3.3,2.6,14.1,Rainy
21.7,82.7,16.6,45.2,76.1,1007.7,5.2,0.9,2.9,10.1,Rainy
12.2,94.6,4.3,322.4,55.0,1008.2,0.5,0.2,3.0,10.5,Foggy
25.2,36.1,10.5,192.7,7.0,1019.2,6.1,0.6,6.6,21.1,Sunny
22.6,82.4,67.5,160.7,100.0,1006.8,8.5,15.1,1.5,16.5,Thunderstorm
32.8,59.3,9.2,177.2,0.0,1020.8,11.7,0.3,9.3,13.1,Sunny
28.0,74.0,20.7,116.8,85.8,1020.1,12.9,3.4,1.3,18.5,Cloudy
12.1,91.7,7.3,234.8,51.0,1015.8,0.7,0.3,1.7,7.0,Foggy
26.4,53.7,8.8,148.1,54.3,1017.4,11.8,2.2,6.0,18.4,Partly Cloudy
12.8,73.0,26.8,18.2,90.6,1006.3,7.9,8.0,4.9,7.0,Rainy
29.2,39.3,13.6,257.3,42.7,1005.7,13.8,1.3,6.0,18.2,Partly Cloudy
20.2,94.7,31.7,29.4,83.5,1003.4,7.1,7.3,0.9,12.3,Rainy
28.9,41.7,17.8,123.4,3.9,1019.4,19.6,0.0,7.2,13.1,Sunny
24.2,36.8,10.5,292.4,17.4,1025.8,11.7,0.0,3.2,8.8,Sunny
17.3,64.1,23.9,115.2,51.2,1008.5,11.4,1.9,4.7,15.4,Cloudy
25.4,38.3,16.9,252.2,15.6,1020.7,16.1,0.9,8.0,7.3,Sunny
16.8,74.0,33.4,177.1,84.9,1009.9,6.6,2.0,0.2,12.6,Rainy
21.7,57.5,24.1,351.2,80.6,1005.5,7.9,1.9,2.8,13.1,Cloudy
21.0,54.1,23.0,110.8,85.0,1011.4,9.0,3.9,2.2,17.1,Cloudy
22.0,72.5,20.8,190.7,73.0,1011.9,8.5,2.9,3.2,9.4,Cloudy
19.3,81.7,17.2,349.0,85.2,1003.8,6.2,0.0,2.5,9.1,Rainy
31.5,34.7,6.8,142.9,27.7,1006.6,11.4,0.0,8.8,9.9,Sunny
27.5,49.5,17.2,144.5,3.3,1016.2,11.6,0.0,6.3,14.7,Sunny
21.9,47.4,13.4,106.4,33.8,1024.9,13.0,0.0,5.4,18.2,Partly Cloudy
15.7,83.9,43.9,114.9,92.2,981.6,4.8,4.0,0.6,9.0,Rainy
24.2,67.3,55.2,242.0,95.6,1009.0,3.8,10.9,2.2,17.3,Thunderstorm
10.7,78.2,22.9,165.4,92.9,1006.6,5.1,9.9,0.6,11.2,Rainy
19.6,75.5,35.2,227.3,91.7,1008.3,8.7,10.1,1.9,18.8,Rainy
18.6,79.9,22.3,7.6,93.5,1008.0,4.6,11.7,2.2,15.7,Rainy
24.6,42.0,13.1,72.8,35.0,1012.3,11.6,1.3,1.3,4.5,Partly Cloudy
23.6,50.2,9.1,22.3,41.5,1011.3,15.0,1.2,5.8,14.3,Partly Cloudy
16.8,48.5,13.6,163.5,0.0,1021.6,14.8,0.4,10.2,16.4,Sunny
34.6,31.7,6.0,199.7,19.2,1024.9,14.1,0.0,7.3,11.7,Sunny
32.6,35.6,9.9,61.0,1.8,1018.7,13.4,0.2,5.3,10.7,Sunny
12.0,78.5,22.1,126.0,94.0,1002.6,5.0,10.4,0.5,6.9,Rainy
11.5,89.3,7.4,151.2,56.8,1018.0,2.3,0.7,2.3,9.5,Foggy
23.5,44.5,25.4,243.3,53.7,1024.9,12.5,0.4,2.4,21.5,Partly Cloudy
28.8,76.8,5.6,128.8,92.4,1010.0,7.7,14.3,0.5,26.4,Thunderstorm
31.4,48.2,6.7,15.6,27.5,1021.1,10.4,2.5,5.1,8.4,Partly Cloudy
16.4,84.7,37.0,215.7,87.2,983.2,4.2,15.0,1.3,22.0,Thunderstorm
17.5,80.2,40.3,46.3,91.6,998.9,2.2,12.7,2.1,12.8,Thunderstorm
34.7,36.8,15.0,154.7,13.1,1019.6,15.6,0.0,8.6,8.7,Sunny
22.4,55.2,5.8,211.7,63.0,1008.9,12.2,0.0,4.0,10.3,Partly Cloudy
19.9,66.9,33.0,111.2,87.5,997.8,4.2,10.6,0.1,15.0,Rainy
30.0,50.6,15.4,6.8,30.0,1018.4,13.0,0.1,4.4,13.4,Partly Cloudy
7.5,88.4,9.1,86.1,70.0,1016.0,2.8,0.1,0.3,10.7,Foggy
10.6,96.3,4.4,54.5,63.3,1007.5,1.9,0.7,3.4,11.4,Foggy
15.3,47.2,25.7,83.6,84.2,1000.7,6.1,2.9,2.4,12.3,Cloudy
33.7,46.2,7.0,51.5,19.9,1024.9,14.2,0.2,7.3,22.0,Sunny
33.9,30.7,11.6,52.8,14.4,1019.7,15.4,0.0,10.5,20.9,Sunny
25.0,42.0,9.7,22.9,30.0,1014.5,8.7,1.8,6.4,11.2,Partly Cloudy
30.2,36.7,10.9,225.0,4.8,1011.0,18.0,-0.0,7.9,14.0,Sunny
23.1,36.6,16.1,259.3,69.8,1016.3,15.8,0.8,5.8,17.4,Partly Cloudy
7.7,80.0,5.9,51.1,73.3,1008.1,1.6,0.0,2.9,7.5,Foggy
17.2,75.7,26.7,97.4,87.0,1005.6,4.9,1.5,3.0,12.2,Cloudy
23.6,36.1,9.4,12.0,0.0,1016.9,12.0,0.0,6.7,1.5,Sunny
23.0,19.5,17.0,152.0,5.0,1020.9,16.5,0.5,5.6,2.7,Sunny
29.9,58.0,19.3,93.5,34.4,1011.0,19.9,1.7,9.3,17.3,Partly Cloudy
19.2,87.3,47.5,155.0,95.2,989.7,1.5,4.6,2.7,21.2,Thunderstorm
31.4,36.7,9.0,270.1,7.0,1021.9,10.7,-0.0,6.4,15.5,Sunny
27.6,93.0,45.4,311.8,96.4,997.8,4.6,14.9,0.8,21.3,Thunderstorm
28.8,44.2,8.3,192.5,15.2,1015.9,17.6,0.0,8.3,9.3,Sunny
14.6,65.4,15.2,315.3,89.9,1011.4,4.6,6.8,0.9,8.8,Rainy
12.7,94.3,5.5,102.1,76.7,1011.5,0.7,0.2,2.4,6.6,Foggy
13.9,65.7,15.3,336.5,38.0,1016.1,9.0,-0.0,2.9,7.6,Partly Cloudy
16.4,85.7,3.1,161.0,79.2,1014.4,3.0,1.4,1.1,8.3,Foggy
14.2,52.4,7.2,14.3,73.4,1012.5,9.7,1.8,3.4,11.4,Cloudy
41.9,36.6,0.7,276.5,0.0,1025.2,19.2,0.8,3.0,14.9,Sunny
27.2,68.9,18.4,333.5,53.7,1017.1,13.5,2.9,4.3,7.9,Partly Cloudy
14.9,54.8,25.1,250.6,95.1,1016.5,6.6,1.8,1.6,11.4,Cloudy
17.0,59.4,29.1,71.8,84.2,1004.0,8.2,9.0,1.2,16.1,Rainy
18.4,83.6,38.2,32.3,91.1,989.5,3.9,18.3,1.3,20.7,Thunderstorm
18.0,72.9,38.3,29.1,96.8,1002.9,5.6,3.7,1.7,17.4,Thunderstorm
23.9,84.0,54.3,317.1,100.0,985.7,3.6,17.1,1.6,10.6,Thunderstorm
11.4,88.9,28.3,68.5,90.8,1010.8,4.8,1.0,3.1,9.2,Rainy
28.0,45.0,15.6,289.8,15.7,1016.3,18.3,0.0,6.9,9.8,Sunny
31.7,100.0,34.8,172.9,89.3,1003.3,4.5,8.5,1.1,17.9,Thunderstorm
11.5,59.3,25.5,254.6,97.6,1002.6,2.8,6.9,1.7,14.9,Rainy
16.8,85.2,28.5,337.9,100.0,1004.5,5.5,12.4,2.4,11.5,Rainy
9.0,88.1,5.8,141.7,88.5,1017.8,1.9,0.9,1.6,9.3,Foggy
17.4,53.4,23.5,298.0,84.9,1014.1,8.5,0.0,3.7,14.5,Cloudy
11.2,96.4,6.2,258.9,68.7,1012.2,2.8,0.2,2.4,9.9,Foggy
7.4,88.3,33.1,323.4,82.0,1006.5,6.7,5.5,1.5,9.0,Rainy
23.5,81.4,36.9,120.4,61.5,1001.5,8.3,1.2,3.5,12.6,Cloudy
7.5,94.1,6.2,289.8,66.3,1016.3,3.0,0.0,2.2,9.4,Foggy
11.8,90.8,5.1,266.6,65.9,1007.7,2.0,0.5,2.5,4.9,Foggy
33.0,27.4,9.5,38.2,6.1,1021.2,15.1,0.0,6.0,12.8,Sunny
19.2,31.2,22.4,197.1,30.5,1013.9,9.5,2.0,5.5,19.2,Partly Cloudy
6.1,88.6,4.4,132.0,73.3,1010.4,2.3,1.0,0.9,12.0,Foggy
13.4,75.1,14.1,61.1,65.1,1009.0,5.4,0.1,3.2,12.5,Cloudy
16.3,66.9,24.9,185.3,73.7,1012.4,5.8,2.3,3.5,13.6,Cloudy
15.9,71.9,21.0,316.7,100.0,1010.2,6.6,4.2,2.3,9.0,Rainy
12.5,70.5,33.4,66.3,88.7,1016.3,7.1,2.7,1.9,11.3,Rainy
20.1,82.9,54.5,153.2,91.5,995.1,4.1,14.6,1.1,18.3,Thunderstorm
15.3,59.5,26.1,228.4,82.7,1007.0,4.7,0.0,3.9,8.8,Rainy
33.0,29.1,9.5,139.4,10.6,1013.1,11.7,0.6,7.0,16.2,Sunny
24.3,52.9,23.3,235.3,47.7,1007.2,8.7,1.0,3.8,10.0,Partly Cloudy
12.0,72.2,16.1,42.6,80.7,1017.6,7.6,10.5,0.4,12.4,Rainy
9.8,91.4,4.2,352.5,71.0,998.4,2.3,0.7,3.3,10.1,Foggy
11.9,38.7,20.3,251.0,73.9,1005.4,7.9,0.0,4.3,12.3,Cloudy
11.0,88.8,5.2,349.9,42.1,1012.6,3.1,0.5,1.0,7.2,Foggy
15.5,92.6,7.3,2.6,63.4,1002.1,1.5,0.5,1.4,6.7,Foggy
12.9,54.3,18.4,346.1,90.3,1013.9,10.0,1.8,1.2,11.9,Cloudy
24.4,59.4,6.5,140.1,71.7,1020.5,7.3,0.0,5.9,15.0,Partly Cloudy
6.7,95.4,8.3,295.4,54.3,1001.3,1.2,1.2,3.8,8.3,Foggy
12.4,82.7,5.1,5.1,78.4,1010.3,0.4,1.0,2.9,15.0,Foggy
24.1,75.9,22.6,106.4,92.1,1000.5,6.4,0.0,1.4,15.3,Rainy
12.0,74.2,11.3,3.3,90.3,1006.2,10.4,10.0,1.9,15.2,Rainy
31.1,45.6,10.8,209.9,3.3,1025.1,14.7,0.0,10.0,10.9,Sunny
10.8,87.1,6.6,248.4,100.0,1009.6,2.9,0.2,1.2,8.1,Foggy
13.3,77.8,26.9,269.0,90.7,1016.2,6.2,14.1,3.2,13.8,Rainy
9.8,80.0,5.0,355.1,66.3,1008.4,0.5,1.0,2.6,3.8,Foggy
15.0,77.1,8.8,196.1,70.4,1005.9,5.8,1.0,4.6,10.8,Cloudy
13.4,65.3,9.4,109.2,49.7,1004.7,12.1,1.3,1.4,13.7,Cloudy
20.1,94.8,29.3,112.6,95.8,995.3,4.0,14.2,2.5,13.7,Thunderstorm
20.6,48.3,16.3,354.2,43.6,1020.7,19.5,0.0,3.6,21.3,Partly Cloudy
10.8,44.4,16.1,208.6,77.0,1015.7,9.0,5.4,1.0,12.8,Cloudy
31.7,26.5,9.7,199.4,4.9,1016.0,9.5,0.0,6.3,6.0,Sunny
12.7,87.2,9.0,14.0,93.9,1012.0,2.8,0.2,2.7,7.4,Foggy
9.6,88.0,5.8,48.0,42.9,1017.0,2.6,0.0,4.0,9.9,Foggy
18.1,87.7,36.3,231.5,100.0,985.9,3.4,4.7,2.4,16.4,Thunderstorm
24.6,90.7,49.9,99.0,92.3,986.8,6.4,17.2,1.4,21.1,Thunderstorm
11.5,94.4,7.1,233.0,75.3,1007.6,1.5,0.5,3.1,7.6,Foggy
19.8,82.7,24.1,282.3,99.1,1009.7,5.7,10.6,1.7,13.7,Rainy
27.9,40.1,19.6,113.6,44.2,1010.8,12.3,0.5,2.3,5.1,Partly Cloudy
24.0,89.3,86.6,49.4,95.2,996.6,5.1,28.5,1.0,13.2,Thunderstorm
7.6,94.8,6.4,17.6,66.8,1017.9,2.6,0.0,2.2,8.0,Foggy
25.2,87.8,39.0,341.2,88.8,990.3,3.5,8.1,1.6,10.9,Thunderstorm
19.4,72.5,26.4,209.1,85.1,1017.0,6.3,0.3,3.9,14.3,Cloudy
30.1,26.8,4.8,216.8,0.5,1023.4,12.9,0.1,6.9,14.3,Sunny
19.1,76.3,31.1,230.6,91.6,1004.4,6.2,6.2,2.5,9.5,Rainy
20.2,52.2,17.9,5.3,67.4,1006.0,6.1,0.8,3.8,13.5,Cloudy
28.7,64.7,17.7,111.4,14.0,1009.0,9.1,0.0,2.6,15.7,Partly Cloudy
20.2,61.5,20.9,80.3,59.8,1021.5,9.4,2.1,1.6,10.7,Cloudy
9.8,91.1,3.2,286.4,52.8,1014.7,3.3,0.0,4.0,10.2,Foggy
9.4,86.1,24.6,320.8,85.6,1013.5,6.5,12.4,3.2,8.7,Rainy
18.2,72.8,19.1,308.6,88.3,1014.2,3.0,7.8,2.1,9.7,Rainy
25.5,48.9,10.6,24.2,50.2,1017.1,11.3,2.4,6.3,17.5,Partly Cloudy
17.2,76.8,60.8,164.8,94.2,999.5,4.2,11.1,1.4,15.0,Thunderstorm
37.3,35.1,7.6,97.8,7.6,1015.8,18.5,0.0,6.7,12.1,Sunny
30.5,40.4,11.1,49.6,13.2,1013.4,17.6,0.3,6.4,7.8,Sunny
30.9,81.8,33.5,130.0,97.7,993.1,4.4,18.8,0.0,18.0,Thunderstorm
10.5,90.0,6.8,140.5,55.3,1016.2,1.7,0.5,0.7,11.6,Foggy
12.1,87.8,5.1,58.5,39.7,1010.7,3.0,0.2,2.4,5.5,Foggy
34.1,49.8,14.5,258.5,60.0,1012.9,14.0,0.4,3.0,15.7,Partly Cloudy
18.3,84.3,72.6,266.0,100.0,998.3,3.1,15.8,1.3,18.3,Thunderstorm
39.5,31.0,7.2,312.8,22.6,1021.4,12.8,0.1,6.6,8.8,Sunny
11.1,91.3,9.4,195.5,78.4,1010.4,1.1,0.6,1.2,13.4,Foggy
16.9,64.5,14.1,307.1,71.5,1004.4,12.0,0.0,2.4,18.1,Cloudy
32.4,24.4,13.3,279.7,2.3,1023.2,19.7,0.0,6.4,15.6,Sunny
13.4,94.0,7.0,15.0,58.0,1010.6,0.9,1.0,1.7,12.2,Foggy
24.2,81.4,37.7,224.1,95.6,990.1,1.1,19.7,2.0,20.3,Thunderstorm
19.5,89.2,5.0,29.0,88.1,1017.5,0.9,0.2,1.5,10.8,Foggy
11.2,93.8,5.2,17.9,69.4,1012.6,0.8,1.4,3.0,9.1,Foggy
16.9,66.2,14.7,123.0,85.3,1013.5,5.6,2.5,2.3,15.0,Cloudy
32.0,25.4,10.5,220.7,9.1,1014.0,15.1,0.0,9.4,14.1,Sunny
24.5,89.4,51.0,187.5,100.0,1002.4,2.2,7.7,1.6,18.7,Thunderstorm
16.6,74.7,27.0,128.2,83.5,1000.3,7.4,2.9,2.7,14.0,Rainy
31.9,21.9,2.7,16.0,6.7,1009.1,14.6,0.0,8.5,16.4,Sunny
33.2,35.2,0.7,305.4,16.3,1001.6,12.5,0.6,7.9,10.6,Sunny
35.8,36.3,11.0,330.4,11.6,1022.0,22.8,0.6,8.4,10.8,Sunny
12.5,82.3,44.2,195.9,94.3,981.6,5.5,18.5,1.5,12.4,Thunderstorm
26.5,17.1,9.9,263.2,11.8,1015.1,14.8,0.0,10.0,8.2,Sunny
25.3,79.4,49.6,126.9,93.8,990.5,6.3,14.8,0.4,20.7,Thunderstorm
24.2,19.5,12.9,13.7,42.6,1023.7,11.3,0.8,6.6,12.5,Partly Cloudy
30.3,49.9,6.8,102.5,6.3,1024.8,13.0,0.0,8.2,14.7,Sunny
17.4,63.4,26.4,130.2,68.3,1012.9,0.1,5.8,3.5,13.4,Cloudy
12.5,80.5,19.6,301.0,93.3,1001.7,4.3,5.3,0.6,11.8,Rainy
21.6,38.1,4.5,233.8,7.0,1008.7,12.5,0.0,4.3,15.1,Sunny
20.4,83.3,53.8,107.0,98.1,1006.0,6.7,9.0,1.9,20.5,Thunderstorm
27.6,36.2,12.0,0.5,10.4,1022.9,17.6,0.0,7.9,15.2,Sunny
8.3,91.4,2.9,144.3,69.9,1018.0,1.3,0.3,2.4,4.9,Foggy
22.7,28.9,14.9,146.3,6.3,1024.0,15.1,0.0,7.6,12.0,Sunny
13.3,71.0,28.4,234.3,98.0,1016.6,6.6,10.3,3.4,13.3,Rainy
13.0,81.0,18.0,321.1,82.2,996.6,5.5,4.4,1.9,15.1,Rainy
10.0,98.1,7.0,126.0,49.0,1023.0,3.2,0.0,2.8,12.1,Foggy
13.4,73.0,26.5,183.2,88.7,1000.7,3.8,7.3,2.1,9.2,Rainy
20.5,48.5,17.6,115.1,38.5,1011.7,11.3,0.1,6.7,12.8,Partly Cloudy
23.8,54.4,20.5,203.6,71.0,1010.0,11.7,0.0,4.8,12.6,Cloudy
23.4,84.0,53.5,233.2,100.0,998.7,3.3,36.1,2.0,15.3,Thunderstorm
24.1,37.7,20.6,245.7,35.7,1017.5,11.8,1.2,4.2,7.6,Partly Cloudy
7.9,94.6,4.7,103.1,49.6,1015.7,0.7,1.0,2.5,6.8,Foggy
9.6,100.0,3.5,96.6,65.7,1019.5,2.6,0.5,1.8,10.6,Foggy
23.7,73.0,31.3,227.6,84.9,1000.0,6.0,8.8,2.7,13.3,Rainy
6.3,95.7,6.1,348.4,73.5,1016.5,1.5,0.5,1.7,4.2,Foggy
10.8,92.0,6.5,153.6,62.2,1018.5,2.9,0.0,2.4,14.9,Foggy
10.7,58.4,6.6,308.5,83.7,1012.1,9.0,1.6,1.8,9.6,Cloudy
27.2,79.1,35.8,68.2,92.0,995.0,2.5,16.9,1.8,21.3,Thunderstorm
12.0,91.9,5.6,21.0,63.4,1003.9,1.2,0.9,3.6,11.0,Foggy
17.8,48.3,19.1,239.7,66.8,1012.9,7.6,2.6,3.7,10.0,Cloudy
18.4,80.7,21.6,194.1,89.9,1008.5,6.2,5.1,0.2,9.9,Rainy
8.1,92.7,3.1,246.7,81.4,1021.5,1.9,0.3,3.0,6.3,Foggy
20.9,67.5,18.5,257.0,75.4,1014.8,8.2,0.5,3.2,10.0,Cloudy
20.4,32.7,14.7,301.2,19.0,1012.4,9.7,1.2,4.5,11.6,Partly Cloudy
15.1,82.7,30.9,9.3,98.4,992.5,3.5,14.9,1.6,18.4,Thunderstorm
16.7,66.4,21.1,287.7,80.1,1000.5,8.2,2.7,3.7,10.9,Cloudy
22.4,50.9,16.2,326.8,51.1,1019.5,11.3,0.3,4.4,16.1,Partly Cloudy
17.5,62.9,22.5,165.6,78.9,1002.7,9.3,1.9,1.2,13.4,Cloudy
14.7,73.0,12.9,270.1,72.9,998.0,4.9,0.7,3.6,11.9,Cloudy
25.0,29.5,5.4,128.2,12.0,1020.7,20.4,0.0,4.3,11.5,Sunny
10.0,94.2,2.9,350.9,80.0,1011.0,4.1,0.5,0.0,9.3,Foggy
26.8,34.6,12.2,163.4,5.3,1013.5,10.4,0.2,9.2,9.7,Sunny
13.6,82.4,26.6,160.7,95.3,1005.5,6.2,2.1,0.3,11.5,Rainy
17.9,80.5,31.1,275.1,86.8,1007.0,5.0,5.9,0.8,17.4,Rainy
10.0,90.0,0.0,194.7,63.6,1014.1,2.6,1.0,3.8,10.5,Foggy
18.8,78.1,17.5,219.5,65.9,1006.6,3.5,0.4,3.7,17.8,Cloudy
21.3,73.8,16.8,322.7,84.8,1012.5,5.1,1.2,2.5,8.6,Cloudy
26.7,66.7,20.7,139.7,33.8,1011.8,14.9,2.3,4.3,17.5,Partly Cloudy
9.7,69.3,30.8,199.9,100.0,1007.6,7.0,6.5,3.1,8.7,Rainy
18.6,42.2,9.8,287.6,47.7,1013.2,15.9,0.0,3.5,21.2,Partly Cloudy
29.3,46.2,7.9,106.1,22.6,1020.3,10.5,0.0,10.6,11.3,Sunny
25.5,26.8,7.3,179.4,0.7,1010.8,14.1,0.2,6.4,11.2,Sunny
21.9,49.0,11.5,6.2,19.0,1018.8,14.5,-0.0,7.9,11.3,Sunny
20.0,87.9,16.0,275.1,88.5,1009.0,6.9,9.8,2.7,11.5,Rainy
22.0,48.9,13.8,200.8,68.5,1008.5,8.8,3.8,2.2,11.5,Cloudy
16.7,100.0,9.8,95.1,76.5,1012.5,0.2,1.1,2.4,11.4,Foggy
18.2,65.1,4.3,215.6,31.8,1007.3,12.6,2.1,2.4,10.3,Partly Cloudy
8.5,72.8,10.5,346.2,87.8,1000.6,5.4,5.2,2.0,11.3,Rainy
16.7,79.6,19.1,294.5,59.7,1011.6,11.2,2.9,2.3,13.0,Cloudy
14.4,94.8,28.6,347.7,90.2,1009.3,4.9,5.7,1.4,9.3,Rainy
31.7,50.2,10.6,330.7,56.2,1007.4,8.0,0.0,4.0,14.6,Partly Cloudy
17.1,38.2,19.4,38.6,59.4,1023.7,12.2,0.0,4.1,14.8,Partly Cloudy
26.0,31.1,16.6,141.4,43.7,1008.7,12.0,1.6,5.3,11.1,Partly Cloudy
6.4,87.2,2.3,174.8,68.6,1017.8,2.1,1.6,1.8,-0.4,Foggy
20.8,78.6,5.8,322.6,83.8,992.6,4.6,5.5,2.1,11.0,Rainy
15.3,77.5,23.1,135.8,67.3,1002.6,12.6,3.2,2.8,10.2,Cloudy
10.2,93.6,2.2,221.6,68.5,1009.6,3.3,1.0,0.6,12.3,Foggy
15.8,85.3,43.8,17.8,91.8,982.3,6.3,9.4,2.3,21.8,Thunderstorm
24.4,78.4,21.8,317.6,93.6,999.7,6.6,7.2,1.9,9.3,Rainy
17.5,63.0,34.5,344.2,98.3,988.3,7.5,8.5,2.4,9.9,Rainy
8.8,87.3,4.6,27.2,98.0,1017.0,1.5,0.9,1.6,5.7,Foggy
15.7,68.9,21.1,154.6,96.7,996.5,5.8,4.9,1.2,17.4,Rainy
21.4,73.8,21.4,85.1,62.0,1019.7,12.3,0.5,1.4,9.5,Cloudy
23.5,80.3,50.5,255.3,89.3,996.1,4.7,8.9,2.4,19.7,Thunderstorm
25.9,86.2,40.2,222.1,92.0,1004.2,2.6,29.8,1.2,20.6,Thunderstorm
30.2,76.7,66.8,7.3,91.3,997.5,1.1,15.5,2.3,17.9,Thunderstorm
12.3,97.0,4.8,163.8,38.2,1018.2,1.7,0.5,1.5,3.9,Foggy
23.4,78.0,45.0,55.7,92.3,994.2,1.8,28.8,0.6,18.0,Thunderstorm
26.0,36.9,14.1,3.2,5.3,1010.4,9.5,0.0,8.2,10.2,Sunny
11.9,74.5,19.3,45.8,81.0,1016.7,2.8,2.6,2.7,13.3,Cloudy
16.8,78.8,9.2,239.1,94.0,1005.2,4.2,10.8,2.3,10.0,Rainy
26.5,85.3,54.9,326.7,100.0,998.8,1.9,13.4,2.3,14.9,Thunderstorm
29.8,22.1,9.7,270.8,10.9,1022.3,19.8,0.1,9.7,15.0,Sunny
19.4,60.3,19.2,259.2,73.7,1005.3,10.1,5.1,2.0,12.0,Cloudy
23.2,82.8,53.1,296.2,80.8,1008.9,5.5,2.8,1.0,24.3,Thunderstorm
3.4,79.8,37.5,47.5,100.0,999.3,7.9,12.4,1.5,9.7,Rainy
20.6,85.1,22.8,84.1,100.0,994.4,2.5,20.1,1.6,21.0,Thunderstorm
27.8,28.7,13.2,291.5,16.4,1016.4,16.6,0.0,5.0,15.6,Sunny
21.4,47.6,17.5,176.6,58.5,1013.2,13.9,0.9,4.6,14.8,Partly Cloudy
23.4,86.0,36.8,108.8,93.1,997.2,5.2,14.8,1.3,18.2,Thunderstorm
12.6,98.8,20.6,312.8,83.8,1018.3,6.2,3.9,2.9,13.2,Rainy
23.0,40.6,21.1,334.6,37.4,1008.3,16.9,0.3,6.6,12.6,Partly Cloudy
13.7,89.8,2.6,174.5,49.5,1006.5,2.1,0.7,1.9,7.9,Foggy
21.8,68.9,12.9,37.6,41.7,1015.4,15.1,1.3,5.4,6.1,Partly Cloudy
12.0,91.9,3.0,57.9,36.0,1011.0,1.1,0.7,0.3,7.5,Foggy
27.3,37.1,13.5,172.8,2.1,1012.5,14.1,0.8,7.4,8.3,Sunny
31.3,37.1,3.5,173.6,6.9,1018.9,13.3,0.0,6.4,14.4,Sunny
14.5,100.0,5.1,298.7,52.6,1007.3,0.1,1.3,3.0,9.9,Foggy
14.4,92.0,3.8,196.0,77.7,1008.8,2.3,0.4,1.6,14.5,Foggy
10.1,76.4,19.3,308.0,93.8,998.2,6.1,8.8,3.9,10.0,Rainy
13.5,68.0,55.3,212.0,94.3,991.3,7.7,19.2,1.0,16.9,Thunderstorm
15.6,48.3,17.3,291.7,75.4,999.4,8.9,2.5,3.7,15.0,Cloudy
15.3,100.0,5.3,184.7,38.6,1011.7,0.1,0.1,0.1,9.5,Foggy
7.5,83.3,17.9,248.4,95.0,995.3,2.4,0.0,1.5,11.1,Rainy
22.5,37.6,19.8,165.6,33.2,1012.0,10.0,0.3,4.0,12.5,Partly Cloudy
23.9,65.0,17.9,273.8,45.5,1016.7,11.0,1.1,2.8,21.8,Partly Cloudy
16.2,50.2,28.0,81.1,73.3,999.9,10.1,1.7,1.6,8.7,Cloudy
22.5,85.7,52.7,104.9,99.3,987.9,1.8,15.4,1.2,21.2,Thunderstorm
26.8,47.8,15.1,34.2,40.3,1014.7,12.7,0.6,5.8,12.6,Partly Cloudy
17.5,88.7,31.9,217.3,91.5,1006.9,4.0,14.2,1.9,19.9,Thunderstorm
30.0,36.6,5.7,340.7,0.0,1013.7,17.0,0.1,10.4,13.6,Sunny
21.5,82.6,19.7,259.6,98.7,1007.3,6.2,4.2,2.9,11.3,Rainy
27.8,83.0,38.9,180.1,97.5,1004.7,2.8,23.2,0.2,12.0,Thunderstorm
31.6,73.0,16.1,346.1,6.0,1010.1,14.3,0.1,9.2,12.7,Sunny
11.3,80.8,34.3,91.9,93.8,1018.7,6.8,2.1,0.6,15.8,Rainy
21.5,82.4,27.5,268.7,95.7,1011.2,5.2,16.7,1.9,14.0,Thunderstorm
38.1,46.9,14.1,176.1,0.0,1015.2,16.2,0.6,9.3,11.7,Sunny
24.7,87.1,30.0,208.9,97.6,995.7,5.3,7.8,1.9,12.0,Thunderstorm
13.4,87.3,3.9,324.7,48.5,1009.1,0.1,0.2,3.1,8.4,Foggy
23.3,81.9,64.8,134.2,89.4,995.7,1.8,16.3,0.7,18.1,Thunderstorm
8.3,91.4,4.4,224.4,40.5,1009.1,0.4,0.3,2.5,6.3,Foggy
8.2,86.9,3.6,53.1,72.3,1016.1,2.8,1.0,3.2,15.6,Foggy
20.2,77.6,27.7,241.6,93.5,1007.4,2.7,18.7,1.5,19.3,Thunderstorm
